,Unnamed: 0,filepath,size(byte),traditional(us),dadi-5M(us),dadi-10M(us),dadi-100M(us)
1362,1362,/usr/lib/x86_64-linux-gnu/perl-base/unicore/To/InSC.pl,16633,49.64,1675.1666666666667,855.0,146.15714285714284
1363,1363,/etc/ssl/certs/NAVER_Global_Root_Certification_Authority.pem,0,9.37,216.16666666666666,109.33333333333333,19.52857142857143
1364,1364,/usr/lib/x86_64-linux-gnu/libk5crypto.so.3,187288,558.45,18717.166666666668,9375.5,1608.5857142857142
1365,1365,/usr/lib/x86_64-linux-gnu/perl-base/unicore/lib/CWKCF/Y.pl,9173,27.59,945.1666666666666,470.5,81.44285714285714
1366,1366,/usr/lib/x86_64-linux-gnu/perl-base/unicore/lib/XIDS/Y.pl,7640,23.01,782.8333333333334,393.5,67.92857142857143
1367,1367,/var/lib/dpkg/info/libxcb1:amd64.list,284,1.0,38.833333333333336,19.666666666666668,3.9
1368,1368,/var/lib/dpkg/info/ca-certificates.templates,25009,74.83,2514.5,1258.1666666666667,216.47142857142856
1369,1369,/var/lib/dpkg/info/libbrotli1:amd64.md5sums,552,1.83,65.83333333333333,33.5,6.071428571428571
1370,1370,/usr/share/X11/locale/locale.alias,80164,238.97,45214.5,18625.5,808.0714285714286
1371,1371,/usr/share/doc/libxslt1.1,4096,0.22,9.5,4.333333333333334,1.2142857142857144
1372,1372,/lib/x86_64-linux-gnu/libsepol.so.1,722024,2150.33,126776.5,54879.833333333336,6292.785714285715
1373,1373,/usr/share/gcc/python/libstdcxx/v6/__init__.py,1161,3.85,133.83333333333334,70.33333333333333,12.5
1374,1374,/usr/lib/x86_64-linux-gnu/perl-base/auto/Fcntl/Fcntl.so,22744,67.82,2303.1666666666665,1150.0,197.7
1375,1375,/usr/share/fontconfig/conf.avail/69-unifont.conf,847,2.69,87.83333333333333,43.166666666666664,8.042857142857143
1376,1376,/usr/share/fontconfig/conf.avail/10-hinting-none.conf,692,2.2,81.83333333333333,40.833333333333336,7.357142857142857
1377,1377,/usr/lib/x86_64-linux-gnu/perl-base/unicore/lib/CWU/Y.pl,6691,20.41,687.1666666666666,343.6666666666667,59.41428571428571
1378,1378,/etc/ssl/certs/Actalis_Authentication_Root_CA.pem,0,6.38,206.16666666666666,104.83333333333333,18.67142857142857
1379,1379,/usr/share/ca-certificates/mozilla/emSign_Root_CA_-_G1.crt,1302,4.01,133.5,66.0,11.814285714285715
1380,1380,/usr/lib/x86_64-linux-gnu/libudev.so.1.7.0,157904,470.83000000000004,15782.166666666666,7900.666666666667,1356.7285714285715
1381,1381,/usr/lib/x86_64-linux-gnu/perl-base/bytes_heavy.pl,758,2.39,86.16666666666667,45.333333333333336,8.185714285714287
1382,1382,/usr/lib/x86_64-linux-gnu/perl-base/unicore/lib/Scx/Diak.pl,587,1.98,72.83333333333333,35.333333333333336,6.328571428571428
1383,1383,/usr/share/perl5/Debconf/Element/Web/Text.pm,315,1.11,41.833333333333336,20.833333333333332,4.128571428571428
1384,1384,/usr/lib/x86_64-linux-gnu/perl-base/unicore/lib/InPC/TopAndBo.pl,553,1.83,65.5,33.833333333333336,5.957142857142857
1385,1385,/usr/lib/x86_64-linux-gnu/perl-base/unicore/lib/WB/WSegSpac.pl,549,1.8,64.83333333333333,33.166666666666664,5.957142857142857
1386,1386,/usr/lib/x86_64-linux-gnu/perl-base/unicore/lib/Bc/ET.pl,741,2.35,82.16666666666667,42.0,7.7
1387,1387,/var/lib/dpkg/info/libxslt1.1:amd64.shlibs,67,0.36,17.5,9.333333333333334,1.9857142857142858
1388,1388,/var/lib/dpkg/info/libext2fs2:amd64.md5sums,289,1.0,41.166666666666664,19.333333333333332,3.6714285714285713
1389,1389,/lib/systemd/system/e2scrub@.service,438,1.52,52.833333333333336,27.0,5.042857142857143
1390,1390,/usr/share/perl5/Debconf/Element/Noninteractive/Password.pm,179,0.6799999999999999,28.166666666666668,14.333333333333334,2.9857142857142858
1391,1391,/var/lib/dpkg/info/libbsd0:amd64.shlibs,69,0.36,15.833333333333334,8.166666666666668,1.8428571428571427
1392,1392,/etc/fonts/conf.d/50-user.conf,0,2.94,95.5,47.833333333333336,8.614285714285714
1393,1393,/usr/share/fontconfig/conf.avail/90-synthetic.conf,1917,5.79,194.83333333333334,96.83333333333333,17.1
1394,1394,/var/lib/dpkg/info/perl-base.list,40917,122.19,4086.1666666666665,2048.8333333333335,351.92857142857144
1395,1395,/etc/ssl/certs/6fa5da56.0,0,6.409999999999999,222.83333333333334,113.0,19.814285714285713
1396,1396,/usr/share/ca-certificates/mozilla/Atos_TrustedRoot_2011.crt,1261,3.91,125.83333333333333,64.66666666666667,11.614285714285714
1397,1397,/usr/lib/x86_64-linux-gnu/perl-base/unicore/lib/Scx/Mlym.pl,603,2.0,68.83333333333333,36.166666666666664,6.4714285714285715
1398,1398,/usr/lib/x86_64-linux-gnu/perl-base/unicore/lib/NFKDQC/N.pl,4818,14.459999999999999,499.8333333333333,248.33333333333334,43.72857142857143
1399,1399,/usr/share/perl5/Debconf/Element/Gnome/Password.pm,580,1.86,67.16666666666667,34.666666666666664,6.214285714285714
1400,1400,/etc/ssl/certs/SwissSign_Gold_CA_-_G2.pem,0,6.33,207.16666666666666,103.66666666666667,18.185714285714287
1401,1401,/etc/ssl/certs/4042bcee.0,0,5.97,198.16666666666666,100.83333333333333,17.3
1402,1402,/usr/share/base-files/info.dir,781,2.5100000000000002,37262.166666666664,14647.166666666666,118.44285714285714
1403,1403,/usr/lib/x86_64-linux-gnu/libgcrypt.so.20,1176248,3520.04,199386.83333333334,87757.0,10125.642857142857
1404,1404,/etc/ssl/certs/Starfield_Root_Certificate_Authority_-_G2.pem,0,4.42,145.83333333333334,73.5,13.185714285714285
1405,1405,/var/lib/dpkg/info/libudev1:amd64.triggers,67,0.52,29.833333333333332,11.833333333333334,2.9
1406,1406,/var/lib/dpkg/info/apt.prerm,722,2.3400000000000003,82.16666666666667,42.333333333333336,7.614285714285714
1407,1407,/lib/x86_64-linux-gnu/security/pam_shells.so,14176,42.45,1426.8333333333333,715.6666666666666,124.07142857142857
1408,1408,/usr/share/base-passwd/passwd.master,873,2.7600000000000002,105.5,54.0,9.785714285714286
1409,1409,/var/lib/dpkg/info/libreadline8:amd64.shlibs,53,0.31,16.5,8.166666666666668,1.8142857142857143
1410,1410,/etc/ssl/certs/2b349938.0,0,3.8000000000000003,132.83333333333334,68.0,12.385714285714286
1411,1411,/etc/ssl/certs/Autoridad_de_Certificacion_Firmaprofesional_CIF_A62634068.pem,0,6.609999999999999,216.83333333333334,109.66666666666667,19.442857142857143
1412,1412,/etc/ssl/certs/3e44d2f7.0,0,6.83,230.83333333333334,116.83333333333333,20.5
1413,1413,/var/lib/dpkg/info/base-files.conffiles,114,0.49,22.166666666666668,11.0,2.2714285714285714
1414,1414,/var/lib/dpkg/info/libuuid1:amd64.shlibs,69,0.36,15.833333333333334,8.833333333333334,1.8428571428571427
1415,1415,/etc/security/time.conf,2179,6.6499999999999995,229.83333333333334,114.5,20.242857142857144
1416,1416,/usr/share/ca-certificates/mozilla/AC_RAIZ_FNMT-RCM.crt,1972,6.05,208.16666666666666,104.83333333333333,18.442857142857143
1417,1417,/usr/lib/x86_64-linux-gnu/gconv/libGB.so,71608,213.23,7172.833333333333,3583.3333333333335,617.7857142857143
1418,1418,/usr/lib/x86_64-linux-gnu/perl-base/unicore/lib/Nv/30000.pl,542,1.86,65.16666666666667,33.833333333333336,6.128571428571429
1419,1419,/var/lib/dpkg/info/libss2:amd64.md5sums,208,0.82,31.833333333333332,15.333333333333334,3.2714285714285714
1420,1420,/var/lib/dpkg/info/libidn2-0:amd64.symbols,864,2.71,97.16666666666667,48.833333333333336,8.728571428571428
1421,1421,/var/lib/dpkg/info/libnettle8:amd64.md5sums,429,1.4400000000000002,51.5,26.0,5.185714285714286
1422,1422,/etc/security/limits.d,4096,0.16,3.1666666666666665,1.8333333333333333,0.7285714285714285
1423,1423,/usr/lib/x86_64-linux-gnu/perl-base/IO/Seekable.pm,642,2.05,72.83333333333333,36.833333333333336,6.785714285714286
1424,1424,/usr/lib/x86_64-linux-gnu/perl-base/unicore/lib/Bc/CS.pl,619,2.07,70.16666666666667,36.333333333333336,6.585714285714285
1425,1425,/var/lib/dpkg/info/fonts-dejavu-core.md5sums,1218,3.85,132.16666666666666,66.16666666666667,11.842857142857143
1426,1426,/docker-entrypoint.sh,1202,3.77,129.83333333333334,66.0,11.842857142857143
1427,1427,/var/lib/dpkg/info/libxxhash0:amd64.symbols,1705,5.279999999999999,179.83333333333334,99.16666666666667,15.957142857142857
1428,1428,/lib/x86_64-linux-gnu/security/pam_selinux.so,22368,66.78999999999999,2241.5,1136.0,194.18571428571428
1429,1429,/usr/lib/x86_64-linux-gnu/perl-base/unicore/lib/InSC/Consona2.pl,530,1.78,65.5,33.333333333333336,5.928571428571429
1430,1430,/usr/share/perl5/Debconf/Element/Noninteractive/Progress.pm,258,0.94,37.833333333333336,17.833333333333332,3.442857142857143
1431,1431,/var/lib/dpkg/info/ucf.postinst,7830,25.39,787.5,398.3333333333333,68.55714285714286
1432,1432,/var/lib/dpkg/info/libzstd1:amd64.md5sums,290,1.11,38.166666666666664,19.5,3.842857142857143
1433,1433,/var/lib/dpkg/info/libpam-runtime.postinst,1282,4.02,138.83333333333334,70.66666666666667,12.3
1434,1434,/usr/lib/x86_64-linux-gnu/perl-base/unicore/lib/In/6_2.pl,6760,20.28,688.5,344.6666666666667,59.41428571428571
1435,1435,/usr/lib/x86_64-linux-gnu/gconv/IBM858.so,18544,55.14,1864.1666666666667,933.1666666666666,161.3
1436,1436,/usr/lib/x86_64-linux-gnu/perl-base/unicore/lib/Nv/100.pl,905,2.87,100.5,51.166666666666664,9.3
1437,1437,/etc/fonts/conf.d/10-hinting-slight.conf,0,2.33,82.16666666666667,41.0,7.4714285714285715
1438,1438,/usr/lib/x86_64-linux-gnu/libxslt.so.1,264480,793.44,26415.5,13209.833333333334,2284.385714285714
1439,1439,/usr/lib/x86_64-linux-gnu/perl-base/unicore/lib/GCB/XX.pl,3931,12.0,412.5,203.66666666666666,35.75714285714286
1440,1440,/var/lib/dpkg/info/libx11-6:amd64.triggers,67,0.37,17.5,8.833333333333334,1.9285714285714286
1441,1441,/usr/share/ca-certificates/mozilla/Go_Daddy_Class_2_CA.crt,1448,4.54,155.83333333333334,77.16666666666667,13.642857142857142
1442,1442,/var/lib/dpkg/info/libacl1:amd64.triggers,67,0.36,16.166666666666664,8.666666666666666,1.8428571428571427
1443,1443,/usr/lib/x86_64-linux-gnu/perl-base/unicore/lib/Lb/XX.pl,7778,23.400000000000002,792.1666666666666,395.5,68.61428571428571
1444,1444,/usr/lib/x86_64-linux-gnu/perl-base/unicore/lib/IdType/Technica.pl,1468,4.56,158.83333333333334,79.33333333333333,14.014285714285714
1445,1445,/etc/ssl/certs/CFCA_EV_ROOT.pem,0,6.029999999999999,199.5,100.16666666666667,17.642857142857142
1446,1446,/etc/ssl/certs/Trustwave_Global_Certification_Authority.pem,0,6.4799999999999995,226.16666666666666,114.5,19.928571428571427
1447,1447,/var/lib/dpkg/info/libssl1.1:amd64.list,469,1.56,56.833333333333336,29.166666666666668,5.4714285714285715
1448,1448,/etc/rc3.d,4096,0.17,4.5,3.3333333333333335,0.8714285714285714
1449,1449,/usr/lib/x86_64-linux-gnu/perl-base/unicore/lib/Sc/Mult.pl,551,1.8,63.166666666666664,31.666666666666668,5.928571428571429
1450,1450,/etc/ssl/certs/TWCA_Global_Root_CA.pem,0,5.779999999999999,191.83333333333334,96.33333333333333,16.928571428571427
1451,1451,/usr/lib/nginx/modules/ngx_stream_geoip_module-debug.so,19864,59.25,1997.1666666666667,999.0,172.75714285714287
1452,1452,/usr/lib/x86_64-linux-gnu/gconv/IBM1147.so,18544,55.53,1866.5,933.8333333333334,161.75714285714287
1453,1453,/usr/lib/x86_64-linux-gnu/perl-base/Config.pm,3317,10.12,345.5,171.66666666666666,29.985714285714284
1454,1454,/var/lib/dpkg/info/fonts-dejavu-core.conffiles,630,2.02,74.16666666666667,36.666666666666664,6.928571428571429
1455,1455,/usr/lib/x86_64-linux-gnu/gconv/INIS-8.so,18544,55.46,1861.5,932.5,160.9857142857143
1456,1456,/usr/lib/x86_64-linux-gnu/perl-base/unicore/lib/SB/EX.pl,3756,11.31,390.5,195.33333333333334,33.92857142857143
1457,1457,/var/lib/dpkg/info/libfreetype6:amd64.md5sums,375,1.26,48.833333333333336,23.666666666666668,4.5
1458,1458,/etc/ssl/certs/GTS_Root_R3.pem,0,2.43,78.5,39.333333333333336,7.185714285714286
1459,1459,/etc/ssl/certs/cc450945.0,0,6.609999999999999,226.5,113.16666666666667,19.957142857142856
1460,1460,/var/lib/dpkg/info/libgpg-error0:amd64.md5sums,379,1.27,47.166666666666664,23.833333333333332,4.557142857142857
1461,1461,/var/lib/dpkg/info/gzip.md5sums,1578,4.85,164.83333333333334,83.16666666666667,14.814285714285715
1462,1462,/lib/x86_64-linux-gnu/libcap-ng.so.0.0.0,26984,81.14,2705.8333333333335,1356.1666666666667,233.3
1463,1463,/usr/lib/x86_64-linux-gnu/gconv/IBM904.so,18544,55.480000000000004,1869.8333333333333,939.6666666666666,161.38571428571427
1464,1464,/usr/lib/x86_64-linux-gnu/perl-base/IO/File.pm,1636,5.05,172.16666666666666,88.0,15.471428571428572
1465,1465,/usr/lib/x86_64-linux-gnu/perl-base/unicore/To/NFKDQC.pl,4755,14.29,489.5,245.16666666666666,42.44285714285714
1466,1466,/usr/lib/x86_64-linux-gnu/perl-base/unicore/lib/Scx/Xsux.pl,538,1.75,64.5,33.0,5.814285714285714
1467,1467,/var/lib/dpkg/info/libjpeg62-turbo:amd64.list,413,1.37,49.5,25.0,4.814285714285714
1468,1468,/var/lib/dpkg/info/libffi7:amd64.md5sums,217,0.87,29.833333333333332,15.333333333333334,3.0428571428571427
1469,1469,/var/lib/dpkg/info/adduser.postinst,964,3.04,106.5,53.5,9.642857142857142
1470,1470,/usr/lib/x86_64-linux-gnu/gconv/CP773.so,18544,55.29,1864.1666666666667,936.1666666666666,162.1
1471,1471,/usr/share/fontconfig/conf.avail,4096,0.14,2.166666666666667,1.1666666666666665,0.6714285714285715
1472,1472,/usr/share/base-files/profile.md5sums,651,2.14,77.16666666666667,38.666666666666664,7.042857142857143
1473,1473,/usr/share/perl5/Debconf/Log.pm,914,2.9,101.83333333333333,50.166666666666664,9.3
1474,1474,/usr/lib/x86_64-linux-gnu/gconv/ARMSCII-8.so,18544,55.32,1857.8333333333333,937.1666666666666,160.67142857142858
1475,1475,/usr/share/X11/locale/zh_HK.big5,4096,0.15000000000000002,4.166666666666666,2.0,0.7571428571428571
1476,1476,/usr/share/ca-certificates/mozilla/Security_Communication_Root_CA.crt,1224,3.8000000000000003,125.5,61.5,11.128571428571428
1477,1477,/var/lib/dpkg/info/libssl1.1:amd64.triggers,67,0.41000000000000003,16.5,8.333333333333332,1.957142857142857
1478,1478,/etc/apt/trusted.gpg.d/debian-archive-stretch-security-automatic.gpg,7452,22.23,758.1666666666666,380.0,65.55714285714286
1479,1479,/lib/x86_64-linux-gnu/libnss_dns.so.2,26952,80.74,2716.1666666666665,1348.5,231.95714285714286
1480,1480,/usr/lib/x86_64-linux-gnu/libbrotlidec.so.1,51384,153.07999999999998,5135.166666666667,2586.6666666666665,441.3285714285714
1481,1481,/var/lib/dpkg/info/libgcrypt20:amd64.symbols,7436,22.290000000000003,750.8333333333334,376.6666666666667,65.61428571428571
1482,1482,/usr/share/perl5/Debconf/Element/Gnome/Note.pm,1076,3.39,116.5,59.333333333333336,10.528571428571428
1483,1483,/etc/ssl/certs/080911ac.0,0,6.34,212.5,105.0,18.757142857142856
1484,1484,/usr/lib/x86_64-linux-gnu/perl-base/unicore/lib/Gc/Ll.pl,7105,21.41,725.1666666666666,360.6666666666667,62.67142857142857
1485,1485,/usr/lib/x86_64-linux-gnu/perl-base/unicore/lib/In/6_3.pl,6760,20.200000000000003,684.5,343.8333333333333,59.614285714285714
1486,1486,/etc/ssl/certs/9b5697b0.0,0,2.86,91.16666666666667,48.5,8.614285714285714
1487,1487,/etc/ssl/certs/AffirmTrust_Premium.pem,0,5.77,201.83333333333334,100.0,17.814285714285713
1488,1488,/usr/share/ca-certificates/mozilla/Trustwave_Global_Certification_Authority.crt,2090,6.42,212.16666666666666,105.16666666666667,18.67142857142857
1489,1489,/usr/share/base-files/dot.profile,161,0.63,24.5,12.833333333333334,2.642857142857143
1490,1490,/usr/lib/x86_64-linux-gnu/gconv/libISOIR165.so,63416,190.69,6331.5,3175.5,546.8428571428572
1491,1491,/usr/lib/x86_64-linux-gnu/perl-base/unicore/lib/Sc/Guru.pl,651,2.1,74.16666666666667,39.166666666666664,7.014285714285714
1492,1492,/usr/lib/x86_64-linux-gnu/perl-base/unicore/lib/Nv/5.pl,1986,6.119999999999999,206.5,103.33333333333333,18.385714285714286
1493,1493,/var/log/apt/term.log,21146,63.85,2132.1666666666665,1066.8333333333333,183.92857142857142
1494,1494,/etc/ssl/certs/Hongkong_Post_Root_CA_1.pem,0,3.7,117.5,59.833333333333336,10.928571428571429
1495,1495,/var/lib/dpkg/info/libgd3:amd64.shlibs,15,0.2,11.166666666666666,7.0,1.4142857142857141
1496,1496,/var/lib/dpkg/info/bash.list,4875,14.61,496.8333333333333,247.83333333333334,43.47142857142857
1497,1497,/usr/lib/x86_64-linux-gnu/perl-base/unicore/To/NameAlia.pl,13822,41.31,1389.8333333333333,697.6666666666666,120.1
1498,1498,/usr/lib/x86_64-linux-gnu/perl-base/unicore/lib/Gc/N.pl,2014,6.199999999999999,209.5,106.5,18.728571428571428
1499,1499,/var/lib/dpkg/info/fontconfig-config.config,2361,7.159999999999999,244.5,123.16666666666667,21.52857142857143
1500,1500,/usr/share/ca-certificates/mozilla/UCA_Extended_Validation_Root.crt,1915,5.869999999999999,195.83333333333334,97.33333333333333,17.042857142857144
1501,1501,/var/lib/dpkg/info/logsave.list,221,0.83,31.166666666666668,15.833333333333334,3.1285714285714286
1502,1502,/etc/systemd/system/timers.target.wants/e2scrub_all.timer,0,0.9199999999999999,28.833333333333332,14.666666666666666,2.9571428571428573
1503,1503,/lib/x86_64-linux-gnu/libutil.so.1,14720,44.07,1472.5,740.0,127.41428571428571
1504,1504,/lib/x86_64-linux-gnu/libpam.so.0.85.1,67584,201.66,6736.833333333333,3384.3333333333335,581.5857142857143
1505,1505,/usr/lib/x86_64-linux-gnu/gconv/IBM932.so,75888,226.38,7587.166666666667,3886.5,654.1857142857143
1506,1506,/usr/lib/x86_64-linux-gnu/perl-base/unicore/To/Uc.pl,15546,46.42,1570.8333333333333,785.6666666666666,135.47142857142856
1507,1507,/usr/lib/x86_64-linux-gnu/perl-base/unicore/lib/InSC/Consona7.pl,641,2.06,73.16666666666667,37.5,6.957142857142857
1508,1508,/usr/lib/apt/apt.systemd.daily,16029,47.940000000000005,1623.8333333333333,816.8333333333334,139.81428571428572
1509,1509,/var/lib/dpkg/info/libext2fs2:amd64.symbols,24333,73.19999999999999,2446.5,1227.5,210.61428571428573
1510,1510,/var/lib/dpkg/info/adduser.config,929,3.02,100.83333333333333,51.0,9.414285714285715
1511,1511,/var/lib/dpkg/info/libpam0g:amd64.triggers,67,0.36,16.166666666666664,8.166666666666668,1.9285714285714286
1512,1512,/usr/lib/x86_64-linux-gnu/gconv/GOST_19768-74.so,18544,55.27,1886.1666666666667,936.1666666666666,160.5
1513,1513,/var/lib/dpkg/info/libgpg-error0:amd64.shlibs,89,0.42000000000000004,19.166666666666668,9.5,2.1
1514,1514,/lib/x86_64-linux-gnu/libselinux.so.1,166120,495.72,16619.5,8305.333333333334,1437.357142857143
1515,1515,/usr/lib/x86_64-linux-gnu/gconv/KOI8-U.so,18544,55.33,1863.5,934.6666666666666,161.44285714285715
1516,1516,/usr/lib/x86_64-linux-gnu/perl-base/parent.pm,460,1.56,56.166666666666664,30.5,5.5
1517,1517,/usr/lib/x86_64-linux-gnu/perl-base/unicore/lib/In/6_0.pl,6262,18.810000000000002,634.5,320.5,55.27142857142857
1518,1518,/var/lib/dpkg/info/libpam-runtime.prerm,777,2.49,88.16666666666667,43.333333333333336,8.12857142857143
1519,1519,/lib/x86_64-linux-gnu/security/pam_exec.so,18344,54.82,1857.8333333333333,924.8333333333334,159.1
1520,1520,/lib/x86_64-linux-gnu/libanl.so.1,19056,57.050000000000004,1919.1666666666667,962.1666666666666,165.61428571428573
1521,1521,/var/lib/dpkg/info/libmd0:amd64.shlibs,63,0.35,17.5,8.5,1.9857142857142858
1522,1522,/etc/ssl/certs/Go_Daddy_Class_2_CA.pem,0,4.43,147.16666666666666,74.83333333333333,13.214285714285714
1523,1523,/var/lib/dpkg/info/dpkg.md5sums,10850,32.58,1098.5,547.8333333333334,94.41428571428571
1524,1524,/usr/share/perl5/Debconf/Template/Transient.pm,1108,3.5100000000000002,129.16666666666666,63.833333333333336,11.728571428571428
1525,1525,/usr/lib/x86_64-linux-gnu/perl-base/unicore/lib/Nv/90.pl,639,2.05,74.16666666666667,37.333333333333336,6.8428571428571425
1526,1526,/usr/lib/x86_64-linux-gnu/perl-base/unicore/lib/Lb/IS.pl,581,1.87,68.5,33.666666666666664,6.385714285714286
1527,1527,/var/lib/dpkg/info/libxdmcp6:amd64.list,296,1.02,39.5,19.166666666666668,3.9285714285714284
1528,1528,/var/lib/dpkg/info/libp11-kit0:amd64.shlibs,38,0.26,12.833333333333334,6.5,1.5571428571428572
1529,1529,/var/lib/dpkg/info/libcap-ng0:amd64.symbols,606,2.02,70.83333333333333,36.166666666666664,6.557142857142857
1530,1530,/var/lib/dpkg/info/libunistring2:amd64.shlibs,41,0.27,12.833333333333334,6.666666666666667,1.5571428571428572
1531,1531,/usr/lib/x86_64-linux-gnu/perl-base/Carp/Heavy.pm,773,2.5300000000000002,91.5,45.666666666666664,8.357142857142858
1532,1532,/usr/lib/x86_64-linux-gnu/libsystemd.so.0.30.0,733976,2188.25,97424.5,44926.833333333336,6297.557142857143
1533,1533,/etc/ssl/certs/IdenTrust_Commercial_Root_CA_1.pem,0,6.029999999999999,221.83333333333334,113.5,19.47142857142857
1534,1534,/var/lib/dpkg/info/tzdata.postrm,305,1.06,41.166666666666664,21.0,3.9857142857142858
1535,1535,/var/lib/dpkg/info/libcom-err2:amd64.symbols,641,2.1,72.83333333333333,37.833333333333336,6.928571428571429
1536,1536,/lib/x86_64-linux-gnu/libcom_err.so.2.1,18344,54.76,1832.8333333333333,920.5,157.81428571428572
1537,1537,/usr/lib/tmpfiles.d/passwd.conf,239,0.95,37023.5,14560.166666666666,95.41428571428571
1538,1538,/var/lib/dpkg/info/nginx.list,1092,3.44,126.5,64.83333333333333,12.242857142857142
1539,1539,/etc/nginx/conf.d/default.conf,1072,3.44,127.83333333333333,65.5,11.357142857142858
1540,1540,/usr/share/ca-certificates/mozilla/QuoVadis_Root_CA.crt,2078,6.26,207.83333333333334,105.5,18.642857142857142
1541,1541,/var/lib/dpkg/info/libsystemd0:amd64.shlibs,36,0.27,15.166666666666666,7.333333333333333,1.8142857142857143
1542,1542,/etc/e2scrub.conf,685,2.24,80.5,41.166666666666664,7.1571428571428575
1543,1543,/usr/lib/x86_64-linux-gnu/gconv/EBCDIC-FR.so,18544,55.39,1862.1666666666667,935.8333333333334,160.5
1544,1544,/var/lib/dpkg/info/libpam-modules:amd64.preinst,2025,6.25,215.16666666666666,106.83333333333333,18.785714285714285
1545,1545,/var/lib/dpkg/info/libxxhash0:amd64.md5sums,298,1.04,39.5,20.833333333333332,4.014285714285714
1546,1546,/usr/lib/x86_64-linux-gnu/perl-base/unicore/lib/Jg/Yeh.pl,571,1.85,66.16666666666667,33.666666666666664,6.128571428571429
1547,1547,/var/lib/dpkg/info/fontconfig-config.postrm,4130,12.41,422.5,213.0,36.72857142857143
1548,1548,/usr/lib/x86_64-linux-gnu/libgmp.so.10,525152,1563.3999999999999,83099.5,37738.166666666664,4577.814285714286
1549,1549,/usr/lib/x86_64-linux-gnu/perl-base/unicore/lib/Lb/ID.pl,2565,7.85,271.8333333333333,138.83333333333334,24.67142857142857
1550,1550,/usr/lib/x86_64-linux-gnu/perl-base/unicore/lib/Ccc/AL.pl,532,1.79,66.16666666666667,32.0,5.957142857142857
1551,1551,/usr/lib/x86_64-linux-gnu/perl-base/unicore/lib/Nv/80000.pl,542,1.76,64.16666666666666,32.833333333333336,5.957142857142857
1552,1552,/var/lib/dpkg/info/libxml2:amd64.list,501,1.6700000000000002,60.5,31.166666666666668,5.985714285714286
1553,1553,/etc/ssl/certs/TWCA_Root_Certification_Authority.pem,0,3.94,138.16666666666666,70.16666666666667,12.557142857142857
1554,1554,/etc/ssl/certs/Entrust_Root_Certification_Authority_-_G4.pem,0,6.89,228.83333333333334,113.83333333333333,19.928571428571427
1555,1555,/etc/fonts/conf.avail/57-dejavu-serif.conf,1357,4.18,138.83333333333334,69.66666666666667,12.385714285714286
1556,1556,/usr/share/pam/common-session-noninteractive.md5sums,46,0.30000000000000004,17.166666666666668,8.0,1.7571428571428571
1557,1557,/usr/lib/x86_64-linux-gnu/gconv/ISO_11548-1.so,14448,43.03,1455.8333333333333,726.6666666666666,125.07142857142857
1558,1558,/usr/lib/x86_64-linux-gnu/perl-base/unicore/To/NFDQC.pl,2946,8.959999999999999,304.1666666666667,153.33333333333334,26.414285714285715
1559,1559,/lib/x86_64-linux-gnu/libreadline.so.8,346312,1030.48,34578.5,17307.666666666668,2965.6714285714284
1560,1560,/usr/share/ca-certificates/mozilla/Autoridad_de_Certificacion_Firmaprofesional_CIF_A62634068.crt,2167,6.64,217.16666666666666,109.5,19.557142857142857
1561,1561,/usr/lib/x86_64-linux-gnu/perl-base/unicore/lib/GCB/PP.pl,637,2.05,80.5,41.0,7.071428571428571
1562,1562,/usr/lib/x86_64-linux-gnu/libldap_r-2.4.so.2,339280,1008.9,33838.166666666664,16961.833333333332,2903.7285714285713
1563,1563,/var/lib/dpkg/info/libnsl2:amd64.symbols,3743,11.31,395.8333333333333,196.16666666666666,35.042857142857144
1564,1564,/var/lib/dpkg/info/bash.postinst,603,2.01,70.16666666666667,36.333333333333336,6.5
1565,1565,/lib/systemd/system/fstrim.timer,229,0.82,26.166666666666668,12.833333333333334,2.585714285714286
1566,1566,/lib/x86_64-linux-gnu/libnss_compat.so.2,39736,118.00999999999999,3970.5,1990.0,340.5571428571429
1567,1567,/usr/lib/x86_64-linux-gnu/gconv/EBCDIC-ES-A.so,18544,55.38,1882.5,943.6666666666666,160.81428571428572
1568,1568,/usr/lib/x86_64-linux-gnu/gconv/CP1125.so,18544,55.34,1868.5,936.8333333333334,160.1
1569,1569,/usr/lib/x86_64-linux-gnu/perl-base/warnings/register.pm,488,1.6300000000000001,68.5,34.5,6.357142857142857
1570,1570,/var/lib/dpkg/info/libcrypt1:amd64.triggers,67,0.35,15.833333333333334,10.0,1.8714285714285714
1571,1571,/var/lib/dpkg/info/dash.config,769,2.48,85.5,43.0,7.785714285714286
1572,1572,/var/lib/dpkg/info/libpam0g:amd64.postinst,6008,17.93,611.8333333333334,306.6666666666667,52.957142857142856
1573,1573,/var/lib/dpkg/info/libacl1:amd64.symbols,1370,4.279999999999999,147.5,73.66666666666667,13.042857142857143
1574,1574,/var/lib/dpkg/info/libsasl2-2:amd64.shlibs,39,0.27,15.166666666666666,8.666666666666666,1.6714285714285715
1575,1575,/var/lib/dpkg/info/libpng16-16:amd64.triggers,67,0.35,15.833333333333334,8.0,1.8428571428571427
1576,1576,/usr/lib/nginx/modules/ngx_http_xslt_filter_module.so,23400,69.88,2363.8333333333335,1174.1666666666667,201.78571428571428
